Connected to MongoDB
[TimerSkill] Restoring 0 timers from DB...
 * Serving Flask app 'app'
 * Debug mode: on
[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5001
[33mPress CTRL+C to quit[0m
127.0.0.1 - - [17/Jan/2026 23:43:55] "[35m[1mPOST /api/folders HTTP/1.1[0m" 201 -
127.0.0.1 - - [17/Jan/2026 23:48:55] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:48:56] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:49:05] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:49:06] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:49:20] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:49:21] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:49:35] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:49:36] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:51:29] "PUT /api/tasks/reorder HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:51:29] "PUT /api/tasks/reorder HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:51:31] "PUT /api/tasks/reorder HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:51:31] "PUT /api/tasks/reorder HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:52:08] "DELETE /api/tasks/696c66327396a6b255c23728 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:52:08] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:52:09] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:52:13] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:52:14] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:52:23] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:52:24] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:52:24] "DELETE /api/tasks/696c654e7396a6b255c23727 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:52:25] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:52:26] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:52:30] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:52:30] "PUT /api/tasks/696c64b73eae9655666e92d5 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:52:30] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:52:30] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:52:31] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:52:35] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:52:36] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:52:42] "DELETE /api/tasks/696c64b73eae9655666e92d5 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:52:42] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:52:43] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:52:47] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:52:48] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:52:57] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:52:58] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:53:04] "PUT /api/tasks/696c64b53eae9655666e92d4 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:53:04] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:53:05] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:53:09] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:53:10] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:53:19] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:53:20] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:53:34] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:53:35] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:53:39] "DELETE /api/tasks/696c64b53eae9655666e92d4 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:53:39] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:53:40] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:53:44] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:53:45] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:53:54] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:53:55] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:54:09] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:54:10] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:54:23] "POST /api/traffic HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:54:23] "POST /api/traffic HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:54:24] "POST /api/traffic HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:54:24] "GET /api/labels?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:54:24] "GET /api/folders?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:54:24] "GET /api/labels?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:54:24] "GET /api/folders?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:54:24] "GET /api/agents?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:54:24] "GET /api/agents?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:54:24] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:54:24] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:54:25] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:54:26] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:54:27] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:54:28] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:54:56] "PUT /api/tasks/reorder HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:54:56] "PUT /api/tasks/reorder HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:54:58] "PUT /api/tasks/reorder HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:54:58] "PUT /api/tasks/reorder HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:54:59] "PUT /api/tasks/reorder HTTP/1.1" 200 -
127.0.0.1 - - [17/Jan/2026 23:54:59] "PUT /api/tasks/reorder HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "POST /api/traffic HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "POST /api/traffic HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "POST /api/traffic HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "POST /api/traffic HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "POST /api/traffic HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "POST /api/traffic HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "POST /api/traffic HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "POST /api/traffic HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "POST /api/traffic HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "POST /api/traffic HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/labels HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/folders HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/tasks?status=Active&folderId=null&page=1&per_page=10 HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/agents?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/folders HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/labels HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/agents HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/agents?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/labels HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/folders HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/labels?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/labels HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/folders HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/tasks?status=Active&folderId=null&page=1&per_page=10 HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/labels?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/labels HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/folders HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/labels HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/folders HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/tasks?status=Active&folderId=null&page=1&per_page=10 HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/labels HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/folders HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/labels HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/folders HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/folders?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/tasks?status=Active&folderId=null&page=1&per_page=10 HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/folders?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/tasks?status=Active&folderId=null&page=1&per_page=10 HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:02] "GET /api/tasks?status=Active&folderId=null&page=1&per_page=10 HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:03] "GET /api/agents HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:03] "GET /api/tasks?status=Active&folderId=null&page=1&per_page=10 HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:03] "GET /api/tasks?status=Active&folderId=null&page=1&per_page=10 HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:03] "GET /api/stats HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:03] "GET /api/agents HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:03] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:03] "GET /api/agents HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:04] "GET /api/agents HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:04] "GET /api/agents HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:04] "GET /api/stats HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:04] "GET /api/agents HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:04] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:04] "GET /api/agents HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:05] "GET /api/stats HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:05] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:06] "GET /api/stats HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:06] "GET /api/stats?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:07] "GET /api/stats HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:07] "GET /api/stats HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:08] "GET /api/stats HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:09] "GET /api/stats HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:10] "GET /api/stats HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:11] "GET /api/stats HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:12] "GET /api/stats HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:13] "GET /api/stats HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:13] "GET /api/stats HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:14] "GET /api/stats HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:15] "GET /api/stats HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:02:16] "GET /api/stats HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:04:37] "GET /api/labels?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:04:37] "GET /api/labels HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:04:37] "GET /api/folders HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:04:37] "GET /api/folders?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:04:37] "GET /api/labels HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:04:37] "GET /api/folders HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:04:37] "GET /api/agents?user_email=weiteng32@gmail.com HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:04:37] "GET /api/tasks?user_email=weiteng32@gmail.com&status=Active&folderId=null&page=1&per_page=25 HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:04:37] "GET /api/folders HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:04:37] "GET /api/labels HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:04:37] "GET /api/labels HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:04:37] "GET /api/folders HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:04:37] "GET /api/agents HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:04:37] "GET /api/agents HTTP/1.1" 200 -
127.0.0.1 - - [18/Jan/2026 00:04:37] "GET /api/tasks?status=Active&folderId=null&page=1&per_page=10 HTTP/1.1" 200 -
DEBUG: get_tasks params - status: None, label: None, args: ImmutableMultiDict([('folderId', '696c650b7396a6b255c23724')])
DEBUG: get_tasks params - status: Active, label: None, args: ImmutableMultiDict([('user_email', 'weiteng32@gmail.com'), ('status', 'Active'), ('folderId', 'null'), ('page', '1'), ('per_page', '25')])
DEBUG: get_tasks params - status: Active, label: None, args: ImmutableMultiDict([('user_email', 'weiteng32@gmail.com'), ('status', 'Active'), ('folderId', 'null'), ('page', '1'), ('per_page', '25')])
DEBUG: get_tasks params - status: Active, label: None, args: ImmutableMultiDict([('user_email', 'weiteng32@gmail.com'), ('status', 'Active'), ('folderId', 'null'), ('page', '1'), ('per_page', '25')])
DEBUG: get_tasks params - status: Active, label: None, args: ImmutableMultiDict([('user_email', 'weiteng32@gmail.com'), ('status', 'Active'), ('folderId', 'null'), ('page', '1'), ('per_page', '25')])
DEBUG: get_tasks params - status: Active, label: None, args: ImmutableMultiDict([('user_email', 'weiteng32@gmail.com'), ('status', 'Active'), ('folderId', 'null'), ('page', '1'), ('per_page', '25')])
DEBUG: get_tasks params - status: Active, label: None, args: ImmutableMultiDict([('user_email', 'weiteng32@gmail.com'), ('status', 'Active'), ('folderId', 'null'), ('page', '1'), ('per_page', '25')])
DEBUG: get_tasks params - status: Active, label: None, args: ImmutableMultiDict([('user_email', 'weiteng32@gmail.com'), ('status', 'Active'), ('folderId', 'null'), ('page', '1'), ('per_page', '25')])
DEBUG: get_tasks params - status: Active, label: None, args: ImmutableMultiDict([('user_email', 'weiteng32@gmail.com'), ('status', 'Active'), ('folderId', 'null'), ('page', '1'), ('per_page', '25')])
DEBUG: get_tasks params - status: Active, label: None, args: ImmutableMultiDict([('user_email', 'weiteng32@gmail.com'), ('status', 'Active'), ('folderId', 'null'), ('page', '1'), ('per_page', '25')])
DEBUG: get_tasks params - status: Active, label: None, args: ImmutableMultiDict([('user_email', 'weiteng32@gmail.com'), ('status', 'Active'), ('folderId', 'null'), ('page', '1'), ('per_page', '25')])
DEBUG: get_tasks params - status: Active, label: None, args: ImmutableMultiDict([('user_email', 'weiteng32@gmail.com'), ('status', 'Active'), ('folderId', 'null'), ('page', '1'), ('per_page', '25')])
DEBUG: get_tasks params - status: Active, label: None, args: ImmutableMultiDict([('user_email', 'weiteng32@gmail.com'), ('status', 'Active'), ('folderId', 'null'), ('page', '1'), ('per_page', '25')])
DEBUG: get_tasks params - status: Active, label: None, args: ImmutableMultiDict([('user_email', 'weiteng32@gmail.com'), ('status', 'Active'), ('folderId', 'null'), ('page', '1'), ('per_page', '25')])
DEBUG: get_tasks params - status: Active, label: None, args: ImmutableMultiDict([('user_email', 'weiteng32@gmail.com'), ('status', 'Active'), ('folderId', 'null'), ('page', '1'), ('per_page', '25')])
DEBUG: get_tasks params - status: Active, label: None, args: ImmutableMultiDict([('user_email', 'weiteng32@gmail.com'), ('status', 'Active'), ('folderId', 'null'), ('page', '1'), ('per_page', '25')])
DEBUG: get_tasks params - status: Active, label: None, args: ImmutableMultiDict([('user_email', 'weiteng32@gmail.com'), ('status', 'Active'), ('folderId', 'null'), ('page', '1'), ('per_page', '25')])
DEBUG: get_tasks params - status: Active, label: None, args: ImmutableMultiDict([('user_email', 'weiteng32@gmail.com'), ('status', 'Active'), ('folderId', 'null'), ('page', '1'), ('per_page', '25')])
DEBUG: get_tasks params - status: Active, label: None, args: ImmutableMultiDict([('user_email', 'weiteng32@gmail.com'), ('status', 'Active'), ('folderId', 'null'), ('page', '1'), ('per_page', '25')])
DEBUG: get_tasks params - status: Active, label: None, args: ImmutableMultiDict([('user_email', 'weiteng32@gmail.com'), ('status', 'Active'), ('folderId', 'null'), ('page', '1'), ('per_page', '25')])
DEBUG: get_tasks params - status: Active, label: None, args: ImmutableMultiDict([('user_email', 'weiteng32@gmail.com'), ('status', 'Active'), ('folderId', 'null'), ('page', '1'), ('per_page', '25')])
DEBUG: get_tasks params - status: Active, label: None, args: ImmutableMultiDict([('user_email', 'weiteng32@gmail.com'), ('status', 'Active'), ('folderId', 'null'), ('page', '1'), ('per_page', '25')])
DEBUG: get_tasks params - status: Active, label: None, args: ImmutableMultiDict([('user_email', 'weiteng32@gmail.com'), ('status', 'Active'), ('folderId', 'null'), ('page', '1'), ('per_page', '25')])
DEBUG: get_tasks params - status: Active, label: None, args: ImmutableMultiDict([('user_email', 'weiteng32@gmail.com'), ('status', 'Active'), ('folderId', 'null'), ('page', '1'), ('per_page', '25')])
DEBUG: get_tasks params - status: Active, label: None, args: ImmutableMultiDict([('user_email', 'weiteng32@gmail.com'), ('status', 'Active'), ('folderId', 'null'), ('page', '1'), ('per_page', '25')])
